Unnamed: 0,Title,id,rating,genres,Release year
1787,Jimmy Timmy Power Hour,40706,G,Animation;Comedy;Family;Fantasy;TV Movie;Science Fiction,2004
1788,What's Eating Gilbert Grape,1587,PG-13,Romance;Drama,1993
1789,Epic,116711,PG,Animation;Adventure;Family;Fantasy,2013
1790,The Little Rascals,10897,PG,Romance;Comedy;Family,1994
1791,The Mountain Between Us,290512,PG-13,Drama;Adventure;Romance,2017
1792,Carrie,133805,R,Drama;Horror,2013
1793,Self/less,238615,PG-13,Science Fiction;Mystery;Thriller;Action,2015
1794,Galaxy Quest,926,PG,Comedy;Science Fiction;Adventure,1999
1795,Poltergeist,243688,PG-13,Horror,2015
1796,Triple Frontier,399361,R,Action;Thriller;Crime;Adventure,2019
1797,Old,631843,PG-13,Thriller;Mystery;Horror,2021
1798,RocknRolla,13809,R,Action;Crime;Thriller,2008
1801,A.I. Artificial Intelligence,644,PG-13,Drama;Science Fiction;Adventure,2001
1802,Secret Headquarters,791155,PG,Action;Adventure;Comedy;Science Fiction;Family,2022
1803,Waterworld,9804,PG-13,Adventure;Action;Science Fiction,1995
1804,Cinderella III: A Twist in Time,16119,G,Animation;Romance;Family;Fantasy,2007
1808,Which Brings Me to You,975043,PG-13,Romance;Comedy;Drama,2023
1809,The Legend of Tarzan,258489,PG-13,Fantasy;Action;Adventure,2016
1812,Antlers,516329,R,Drama;Horror;Mystery,2021
1813,Spies in Disguise,431693,PG,Animation;Action;Adventure;Comedy;Family,2019
